site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1058,2015,Q1,120,3,1,0,0,0,2,0
1058,2016,Q1,108,2,0,0,0,0,2,0
1058,2017,Q1,96,6,2,0,3,0,1,0
1058,2018,Q1,84,2,1,0,0,0,1,0
1058,2019,Q1,72,3,2,0,0,0,1,0
1058,2020,Q1,60,9,3,0,0,0,6,0
1058,2021,Q1,48,6,1,0,0,1,4,0
1058,2022,Q1,36,2,1,0,0,0,1,0
1058,2024,Q1,12,2,2,0,0,0,0,0
1058,2024,Q3,6,4,2,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1059,2012,Q1,156,3,3,0,0,0,0,0
1059,2013,Q1,144,7,5,0,1,0,1,0
1059,2014,Q1,132,9,4,0,2,0,3,0
1059,2015,Q1,120,8,5,0,2,0,1,0
1059,2016,Q1,108,12,8,0,2,0,2,0
1059,2017,Q1,96,10,7,0,2,0,1,0
1059,2018,Q1,84,8,5,0,2,0,1,0
1059,2019,Q1,72,8,6,0,0,0,2,0
1059,2020,Q1,60,3,1,0,1,0,1,0
1059,2021,Q1,48,5,1,0,3,0,1,0
1059,2022,Q1,36,9,7,0,0,0,2,0
1059,2023,Q1,24,9,9,0,0,0,0,0
1059,2024,Q1,12,12,10,0,0,0,2,0
1059,2024,Q3,6,9,8,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1060,2019,Q1,72,3,2,0,1,0,0,0
1060,2020,Q1,60,2,2,0,0,0,0,0
1060,2021,Q1,48,1,0,0,1,0,0,0
1060,2022,Q1,36,6,2,0,3,0,1,0
1060,2023,Q1,24,4,3,0,1,0,0,0
1060,2024,Q1,12,4,3,0,0,0,1,0
1060,2024,Q3,6,6,5,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1062,2019,Q1,72,8,2,0,1,0,5,0
1062,2020,Q1,60,5,4,1,0,0,0,0
1062,2021,Q1,48,8,3,0,0,0,5,0
1062,2022,Q1,36,4,2,0,2,0,0,0
1062,2023,Q1,24,3,2,0,1,0,0,0
1062,2024,Q3,6,3,1,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1065,2022,Q1,36,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1066,2021,Q1,48,14,8,0,2,0,4,0
1066,2022,Q1,36,12,8,0,2,1,1,0
1066,2023,Q1,24,16,10,1,2,0,3,0
1066,2024,Q1,12,13,7,1,4,0,1,0
1066,2024,Q3,6,11,10,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1068,2021,Q1,48,1,0,0,0,0,1,0
1068,2022,Q1,36,6,3,0,1,0,2,0
1068,2023,Q1,24,1,0,0,0,0,1,0
1068,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1069,2019,Q1,72,5,0,0,4,0,1,0
1069,2021,Q1,48,1,0,0,1,0,0,0
1069,2022,Q1,36,3,1,0,1,0,1,0
1069,2023,Q1,24,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1070,2020,Q1,60,1,1,0,0,0,0,0
1070,2023,Q1,24,1,0,0,0,0,1,0
1070,2024,Q1,12,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1071,2019,Q1,72,1,1,0,0,0,0,0
1071,2021,Q1,48,2,0,0,0,0,2,0
1071,2022,Q1,36,1,1,0,0,0,0,0
1071,2023,Q1,24,1,1,0,0,0,0,0
1071,2024,Q1,12,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1072,2010,Q1,180,1,0,0,1,0,0,0
1072,2011,Q1,168,2,0,0,1,0,1,0
1072,2012,Q1,156,8,1,1,2,1,3,0
1072,2013,Q1,144,6,0,0,2,0,4,0
1072,2014,Q1,132,12,0,1,4,0,7,0
1072,2015,Q1,120,10,1,0,6,0,3,0
1072,2016,Q1,108,1,1,0,0,0,0,0
1072,2017,Q1,96,5,1,0,1,0,3,0
1072,2018,Q1,84,2,0,0,1,0,1,0
1072,2019,Q1,72,1,0,0,0,0,1,0
1072,2020,Q1,60,6,1,0,4,0,1,0
1072,2022,Q1,36,6,1,0,4,0,1,0
1072,2023,Q1,24,8,3,0,3,0,2,0
1072,2024,Q1,12,6,3,0,2,0,1,0
1072,2024,Q3,6,10,7,0,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1073,2017,Q1,96,2,0,0,1,0,1,0
1073,2018,Q1,84,1,0,0,1,0,0,0
1073,2019,Q1,72,1,0,0,1,0,0,0
1073,2020,Q1,60,3,0,0,3,0,0,0
1073,2021,Q1,48,2,0,0,1,0,1,0
1073,2023,Q1,24,2,0,0,1,0,1,0
1073,2024,Q1,12,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1074,2016,Q1,108,6,0,1,0,0,5,0
1074,2018,Q1,84,1,0,0,0,0,1,0
1074,2019,Q1,72,3,0,0,3,0,0,0
1074,2020,Q1,60,1,0,0,0,0,1,0
1074,2021,Q1,48,2,0,0,1,0,1,0
1074,2022,Q1,36,2,0,0,2,0,0,0
1074,2024,Q1,12,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1075,2021,Q1,48,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1076,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1077,2023,Q1,24,1,1,0,0,0,0,0
1077,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1078,2012,Q1,156,1,0,0,0,0,1,0
1078,2021,Q1,48,1,0,1,0,0,0,0
1078,2022,Q1,36,1,0,0,0,0,1,0
1078,2023,Q1,24,1,1,0,0,0,0,0
1078,2024,Q1,12,2,2,0,0,0,0,0
1078,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1079,2022,Q1,36,1,1,0,0,0,0,0
1079,2024,Q1,12,1,0,0,0,0,1,0
1079,2024,Q3,6,5,5,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1080,2022,Q1,36,3,0,1,0,0,2,0
1080,2023,Q1,24,2,0,0,1,0,1,0
1080,2024,Q3,6,4,4,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1081,2023,Q1,24,1,1,0,0,0,0,0
1081,2024,Q1,12,1,1,0,0,0,0,0
1081,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1083,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1086,2023,Q1,24,1,1,0,0,0,0,0
1086,2024,Q1,12,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
108,2011,Q1,168,1,0,0,0,0,1,0
108,2012,Q1,156,28,16,3,1,1,7,0
108,2013,Q1,144,17,10,0,0,0,7,0
108,2014,Q1,132,28,17,1,1,0,9,0
108,2015,Q1,120,13,6,0,0,1,6,0
108,2016,Q1,108,24,17,2,0,0,5,0
108,2017,Q1,96,25,14,0,2,0,9,0
108,2018,Q1,84,11,5,0,1,0,5,0
108,2019,Q1,72,9,4,1,0,0,4,0
108,2020,Q1,60,16,3,0,5,0,8,0
108,2021,Q1,48,13,7,0,2,0,4,0
108,2022,Q1,36,10,3,0,2,1,4,0
108,2023,Q1,24,6,5,0,1,0,0,0
108,2024,Q1,12,3,2,0,0,0,1,0
108,2024,Q3,6,7,5,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1090,2022,Q1,36,4,2,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1091,2023,Q1,24,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1094,2022,Q1,36,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1095,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
109,2011,Q1,168,2,1,0,0,0,1,0
109,2012,Q1,156,2,1,0,1,0,0,0
109,2013,Q1,144,4,1,0,0,0,3,0
109,2014,Q1,132,6,1,0,2,0,3,0
109,2015,Q1,120,4,0,0,2,0,2,0
109,2016,Q1,108,4,0,0,2,0,2,0
109,2017,Q1,96,1,0,0,1,0,0,0
109,2018,Q1,84,2,0,0,1,0,1,0
109,2019,Q1,72,3,2,0,1,0,0,0
109,2020,Q1,60,1,0,0,1,0,0,0
109,2021,Q1,48,4,1,0,2,0,1,0
109,2022,Q1,36,1,0,0,0,0,1,0
109,2023,Q1,24,2,2,0,0,0,0,0
109,2024,Q1,12,3,3,0,0,0,0,0
109,2024,Q3,6,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
10,2011,Q1,168,2,1,0,0,0,1,0
10,2012,Q1,156,114,22,2,28,10,52,0
10,2013,Q1,144,46,4,1,20,3,18,0
10,2014,Q1,132,77,16,2,17,9,33,0
10,2015,Q1,120,103,14,3,36,4,46,0
10,2016,Q1,108,149,25,0,80,6,38,0
10,2017,Q1,96,115,25,2,31,12,45,0
10,2018,Q1,84,125,31,0,34,15,45,0
10,2019,Q1,72,121,38,1,42,9,31,0
10,2020,Q1,60,69,15,0,33,0,21,0
10,2021,Q1,48,81,23,1,33,0,24,0
10,2022,Q1,36,79,29,0,30,0,20,0
10,2023,Q1,24,71,27,0,21,0,23,0
10,2024,Q1,12,86,54,0,14,0,18,0
10,2024,Q3,6,81,58,0,15,0,8,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1100,2023,Q1,24,4,3,0,1,0,0,0
1100,2024,Q1,12,25,17,0,1,0,7,0
1100,2024,Q3,6,9,5,0,2,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1102,2024,Q1,12,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1103,2023,Q1,24,7,5,0,2,0,0,0
1103,2024,Q1,12,3,2,0,0,0,1,0
1103,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1106,2022,Q1,36,4,3,0,1,0,0,0
1106,2023,Q1,24,1,1,0,0,0,0,0
1106,2024,Q1,12,1,1,0,0,0,0,0
1106,2024,Q3,6,5,5,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1107,2021,Q1,48,1,1,0,0,0,0,0
1107,2022,Q1,36,1,1,0,0,0,0,0
1107,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1108,2022,Q1,36,3,2,0,0,0,1,0
1108,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1109,2024,Q1,12,5,5,0,0,0,0,0
1109,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
110,2013,Q1,144,1,0,0,0,0,1,0
110,2015,Q1,120,1,0,0,0,0,1,0
110,2016,Q1,108,3,1,0,1,0,1,0
110,2018,Q1,84,1,0,0,1,0,0,0
110,2020,Q1,60,1,1,0,0,0,0,0
110,2022,Q1,36,1,0,0,1,0,0,0
110,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1110,2024,Q1,12,1,1,0,0,0,0,0
1110,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1111,2021,Q1,48,9,5,0,4,0,0,0
1111,2022,Q1,36,19,6,0,10,0,3,0
1111,2023,Q1,24,26,10,0,15,0,1,0
1111,2024,Q1,12,10,3,0,6,0,1,0
1111,2024,Q3,6,19,11,0,8,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1112,2024,Q1,12,44,29,0,9,0,6,0
1112,2024,Q3,6,18,10,0,3,0,5,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1113,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1114,2012,Q1,156,39,14,1,9,1,14,0
1114,2013,Q1,144,17,8,0,0,0,9,0
1114,2014,Q1,132,18,7,0,1,0,10,0
1114,2015,Q1,120,17,5,1,10,0,1,0
1114,2016,Q1,108,28,16,0,8,0,4,0
1114,2017,Q1,96,12,2,0,6,0,4,0
1114,2018,Q1,84,14,6,0,1,0,7,0
1114,2019,Q1,72,15,10,0,1,0,4,0
1114,2020,Q1,60,9,6,0,0,0,3,0
1114,2021,Q1,48,7,5,0,1,0,1,0
1114,2022,Q1,36,6,2,0,2,0,2,0
1114,2023,Q1,24,18,13,0,0,0,5,0
1114,2024,Q1,12,9,8,0,0,0,1,0
1114,2024,Q3,6,16,15,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1115,2022,Q1,36,1,0,0,1,0,0,0
1115,2024,Q1,12,6,3,0,2,0,1,0
1115,2024,Q3,6,7,3,0,3,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1119,2023,Q1,24,1,0,0,1,0,0,0
1119,2024,Q1,12,1,1,0,0,0,0,0
1119,2024,Q3,6,5,3,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1121,2024,Q1,12,1,1,0,0,0,0,0
1121,2024,Q3,6,3,2,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1122,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1123,2017,Q1,96,1,1,0,0,0,0,0
1123,2019,Q1,72,1,1,0,0,0,0,0
1123,2020,Q1,60,2,1,0,0,0,1,0
1123,2021,Q1,48,1,0,0,0,0,1,0
1123,2023,Q1,24,16,7,0,2,0,7,0
1123,2024,Q1,12,23,12,0,2,1,8,0
1123,2024,Q3,6,27,17,0,9,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1124,2023,Q1,24,6,1,0,3,0,2,0
1124,2024,Q1,12,3,2,0,1,0,0,0
1124,2024,Q3,6,4,4,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1125,2023,Q1,24,3,1,0,2,0,0,0
1125,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1126,2020,Q1,60,3,1,0,1,0,1,0
1126,2021,Q1,48,2,1,0,1,0,0,0
1126,2022,Q1,36,4,0,0,2,0,2,0
1126,2023,Q1,24,1,1,0,0,0,0,0
1126,2024,Q1,12,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1127,2021,Q1,48,2,1,0,0,0,1,0
1127,2022,Q1,36,2,0,0,2,0,0,0
1127,2023,Q1,24,5,2,0,3,0,0,0
1127,2024,Q1,12,2,0,0,1,0,1,0
1127,2024,Q3,6,3,2,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
1128,2024,Q1,12,3,1,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
112,2009,Q1,192,1,1,0,0,0,0,0
112,2011,Q1,168,4,4,0,0,0,0,0
112,2012,Q1,156,7,7,0,0,0,0,0
112,2013,Q1,144,11,4,3,2,0,2,0
112,2014,Q1,132,6,4,0,0,0,2,0
112,2015,Q1,120,6,3,0,2,0,1,0
112,2016,Q1,108,16,4,1,5,0,6,0
112,2017,Q1,96,15,6,0,3,0,6,0
112,2018,Q1,84,12,4,0,5,0,3,0
112,2019,Q1,72,10,4,0,6,0,0,0
112,2020,Q1,60,12,4,0,2,0,6,0
112,2021,Q1,48,7,3,0,2,0,2,0
112,2022,Q1,36,9,4,0,4,0,1,0
112,2023,Q1,24,12,7,0,2,0,3,0
112,2024,Q1,12,16,11,1,1,0,3,0
112,2024,Q3,6,8,7,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
113,2012,Q1,156,5,2,0,0,0,3,0
113,2013,Q1,144,4,0,0,0,0,4,0
113,2014,Q1,132,3,0,0,1,0,2,0
113,2015,Q1,120,4,0,0,1,0,3,0
113,2016,Q1,108,2,1,0,0,0,1,0
113,2017,Q1,96,6,3,0,2,0,1,0
113,2018,Q1,84,1,1,0,0,0,0,0
113,2019,Q1,72,2,0,0,2,0,0,0
113,2020,Q1,60,4,2,0,1,0,1,0
113,2021,Q1,48,2,1,0,1,0,0,0
113,2023,Q1,24,1,1,0,0,0,0,0
113,2024,Q1,12,1,0,0,1,0,0,0
113,2024,Q3,6,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
114,2012,Q1,156,25,8,1,1,0,15,0
114,2013,Q1,144,19,6,0,0,1,12,0
114,2014,Q1,132,22,4,1,3,3,11,0
114,2015,Q1,120,23,6,1,3,0,13,0
114,2016,Q1,108,33,12,0,8,5,8,0
114,2017,Q1,96,42,9,1,7,1,24,0
114,2018,Q1,84,32,8,0,4,4,16,0
114,2019,Q1,72,34,8,0,5,3,18,0
114,2020,Q1,60,21,2,0,8,0,11,0
114,2021,Q1,48,17,7,0,4,0,6,0
114,2022,Q1,36,22,8,1,3,2,8,0
114,2023,Q1,24,22,7,0,8,1,6,0
114,2024,Q1,12,24,11,0,5,0,8,0
114,2024,Q3,6,19,12,0,6,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
115,2009,Q1,192,1,0,1,0,0,0,0
115,2012,Q1,156,63,44,0,1,1,17,0
115,2013,Q1,144,12,5,1,0,0,6,0
115,2014,Q1,132,31,19,1,2,0,9,0
115,2015,Q1,120,28,20,0,2,0,6,0
115,2016,Q1,108,31,13,0,5,0,13,0
115,2017,Q1,96,22,13,0,2,0,7,0
115,2018,Q1,84,18,8,1,3,1,5,0
115,2019,Q1,72,16,7,0,4,0,5,0
115,2020,Q1,60,7,5,0,0,0,2,0
115,2021,Q1,48,5,4,0,1,0,0,0
115,2022,Q1,36,8,6,0,1,0,1,0
115,2023,Q1,24,7,5,0,1,0,1,0
115,2024,Q1,12,11,8,0,3,0,0,0
115,2024,Q3,6,4,3,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
116,2005,Q1,240,1,1,0,0,0,0,0
116,2010,Q1,180,1,1,0,0,0,0,0
116,2011,Q1,168,2,2,0,0,0,0,0
116,2012,Q1,156,4,2,1,1,0,0,0
116,2013,Q1,144,5,3,0,1,0,1,0
116,2014,Q1,132,5,1,0,4,0,0,0
116,2016,Q1,108,5,2,0,3,0,0,0
116,2017,Q1,96,3,0,0,1,0,2,0
116,2018,Q1,84,8,5,1,1,0,1,0
116,2019,Q1,72,5,3,0,2,0,0,0
116,2020,Q1,60,3,1,1,0,0,1,0
116,2021,Q1,48,6,4,0,0,1,1,0
116,2022,Q1,36,5,3,0,2,0,0,0
116,2023,Q1,24,1,1,0,0,0,0,0
116,2024,Q1,12,4,4,0,0,0,0,0
116,2024,Q3,6,4,4,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
117,2012,Q1,156,1,1,0,0,0,0,0
117,2013,Q1,144,3,1,0,1,0,1,0
117,2014,Q1,132,1,0,0,0,0,1,0
117,2016,Q1,108,2,0,0,1,0,1,0
117,2018,Q1,84,6,1,0,3,0,2,0
117,2019,Q1,72,1,0,0,1,0,0,0
117,2020,Q1,60,1,1,0,0,0,0,0
117,2021,Q1,48,1,0,1,0,0,0,0
117,2022,Q1,36,2,0,0,1,0,1,0
117,2023,Q1,24,1,0,0,0,0,1,0
117,2024,Q1,12,1,1,0,0,0,0,0
117,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
119,2012,Q1,156,6,1,1,3,0,1,0
119,2013,Q1,144,4,1,0,2,0,1,0
119,2014,Q1,132,3,0,0,1,1,1,0
119,2015,Q1,120,3,0,0,2,0,1,0
119,2016,Q1,108,3,0,0,3,0,0,0
119,2018,Q1,84,3,3,0,0,0,0,0
119,2019,Q1,72,3,1,0,1,0,1,0
119,2020,Q1,60,2,1,0,1,0,0,0
119,2021,Q1,48,2,1,0,1,0,0,0
119,2022,Q1,36,1,1,0,0,0,0,0
119,2023,Q1,24,8,5,0,3,0,0,0
119,2024,Q1,12,1,0,0,1,0,0,0
119,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
121,2012,Q1,156,22,8,0,10,0,4,0
121,2013,Q1,144,23,13,1,7,0,2,0
121,2014,Q1,132,5,1,0,0,0,4,0
121,2015,Q1,120,25,14,0,8,0,3,0
121,2016,Q1,108,17,7,0,6,0,4,0
121,2017,Q1,96,23,7,0,6,0,10,0
121,2018,Q1,84,7,1,0,2,0,4,0
121,2019,Q1,72,17,6,0,7,0,4,0
121,2020,Q1,60,14,7,0,4,0,3,0
121,2021,Q1,48,8,3,0,3,0,2,0
121,2022,Q1,36,19,10,1,2,0,6,0
121,2023,Q1,24,32,16,0,4,0,12,0
121,2024,Q1,12,18,8,0,4,0,6,0
121,2024,Q3,6,18,12,0,2,0,4,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
124,2011,Q1,168,1,0,0,0,0,1,0
124,2012,Q1,156,3,3,0,0,0,0,0
124,2013,Q1,144,2,0,0,1,0,1,0
124,2014,Q1,132,3,0,0,2,0,1,0
124,2015,Q1,120,2,0,0,1,1,0,0
124,2016,Q1,108,3,1,0,1,0,1,0
124,2017,Q1,96,5,2,0,2,0,1,0
124,2018,Q1,84,5,1,0,0,0,4,0
124,2020,Q1,60,2,1,0,0,0,1,0
124,2021,Q1,48,2,0,0,1,0,1,0
124,2022,Q1,36,1,0,0,0,0,1,0
124,2023,Q1,24,1,1,0,0,0,0,0
124,2024,Q1,12,5,2,0,3,0,0,0
124,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
125,2010,Q1,180,1,1,0,0,0,0,0
125,2012,Q1,156,1,1,0,0,0,0,0
125,2014,Q1,132,1,1,0,0,0,0,0
125,2015,Q1,120,3,3,0,0,0,0,0
125,2016,Q1,108,2,1,0,1,0,0,0
125,2017,Q1,96,1,1,0,0,0,0,0
125,2018,Q1,84,2,2,0,0,0,0,0
125,2019,Q1,72,1,1,0,0,0,0,0
125,2020,Q1,60,3,1,0,2,0,0,0
125,2021,Q1,48,2,1,0,0,0,1,0
125,2022,Q1,36,4,3,1,0,0,0,0
125,2023,Q1,24,2,1,0,0,1,0,0
125,2024,Q3,6,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
126,2013,Q1,144,2,2,0,0,0,0,0
126,2014,Q1,132,2,1,0,1,0,0,0
126,2015,Q1,120,1,1,0,0,0,0,0
126,2016,Q1,108,1,1,0,0,0,0,0
126,2017,Q1,96,7,5,0,2,0,0,0
126,2018,Q1,84,4,1,0,3,0,0,0
126,2019,Q1,72,2,1,0,0,0,1,0
126,2020,Q1,60,3,2,0,1,0,0,0
